latitude,longitude,speed,sound,light,time,timestamp
23.54680487,87.29252005,16.27199993,69.20618287,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.20618287,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14641373,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14641373,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,41.76687875,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,41.76687875,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,41.76687875,1,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,41.76687875,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,41.76687875,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14639187,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14639187,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14639187,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14639187,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.80212734,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.80212734,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.15204606,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.15204606,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.15204606,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14597837,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.86725485,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.86725485,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.86725485,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,57.86725485,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,#NAME?,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14641373,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14641373,0,18:54:11 PM,1521640000000.00
23.54680487,87.29252005,16.27199993,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16087925,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16087925,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,40.91139906,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,40.91139906,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,40.91139906,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,40.91139906,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1464138,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1464138,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1464138,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,48.45496215,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,48.45496215,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,48.45496215,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,48.45496215,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,48.45496215,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14662999,0,18:54:11 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16061848,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,57.47772512,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,57.47772512,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,57.47772512,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,57.47772512,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,57.47772512,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1595225,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1595225,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1595225,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.1595225,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,16.59741588,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,16.59741588,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,16.59741588,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,-59.51063564,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,-59.51063564,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,-59.51063564,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,-59.51063564,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,-59.51063564,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,34.69858456,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,34.69858456,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,34.69858456,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,34.69858456,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16240334,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16240334,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.16240334,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,60.65584713,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,60.65584713,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14763439,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14763439,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14763439,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14763439,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,56.54272388,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.17520486,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.17520486,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.17520486,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,#NAME?,0,18:54:12 PM,1521640000000.00
23.54676428,87.292474,16.74000034,69.14641373,0,18:54:12 PM,1521640000000.00
